k_train_datasets,train_pct,test_pct,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
1,0.25,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.69357383,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.25,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.69357383,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.25,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.69357383,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.25,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.84313726,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.25,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.84313726,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.25,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.84313726,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.25,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.84313726,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.25,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.84313726,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.25,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.84313726,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.25,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.84313726,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.25,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.5826163,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.25,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.5826163,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.25,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.5826163,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.25,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.5826163,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.25,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.5826163,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.25,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.5826163,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.25,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.5826163,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.25,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.58679754,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.25,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.58679754,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.25,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.58679754,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.25,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.58679754,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.25,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.58679754,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.25,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.58679754,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.25,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.58679754,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.25,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.5612789,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.25,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.5612789,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.25,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.5612789,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.25,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.5612789,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.25,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.5612789,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.25,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.5612789,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.25,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.5612789,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.7058804,0.9999999998,0.0499999999995,5,0,95,156,0.039282226562499994,0.0,0.039282226562499994
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.7058804,0.99999999995,0.11560693641551673,20,0,153,83,0.0196044921875,0.0,0.0196044921875
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.7058804,0.0,0.0,0,0,220,36,0.0095703125,,
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.7058804,0.0,0.0,0,0,119,137,0.039453125,,
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.7058804,0.9999999995,0.014285714285612245,2,0,138,116,0.026928710937499996,0.0,0.026928710937499996
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.7058804,0.9999999995,0.014492753623083388,2,0,136,118,0.0283203125,0.003125,0.0251953125
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.7055333,0.8333333333217592,0.4761904761866969,60,12,66,118,0.0252685546875,0.005555555555555556,0.019712999131944443
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.7055333,0.9411764705803263,0.6473988439268937,112,7,61,76,0.0196044921875,0.0017857142857142859,0.017818777901785713
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.7055333,0.9243697478952758,0.9999999999954546,220,18,0,18,0.0095703125,0.002993697478991597,0.006576615021008404
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.7055333,0.9999999999285715,0.11764705882254078,14,0,105,137,0.039453125,0.0008928571428571429,0.03856026785714286
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.7055333,0.8837209302222823,0.5428571428532654,76,10,64,106,0.026928710937499996,0.005813953488372093,0.021114757449127903
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.7055333,0.846153846137574,0.3188405797078345,44,8,94,110,0.0283203125,0.0050480769230769225,0.023272235576923078
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.67142534,0.9374999999853515,0.4761904761866969,60,4,66,126,0.0252685546875,0.0013671875000000001,0.0239013671875
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.67142534,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.67142534,0.9999999999953488,0.9772727272682852,215,0,5,36,0.0095703125,0.00029069767441860465,0.009279614825581397
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.67142534,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.67142534,0.9999999999868421,0.5428571428532654,76,0,64,116,0.026928710937499996,8.223684210526316e-05,0.026846474095394732
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.67142534,0.9384615384471006,0.4420289855040433,61,4,77,114,0.0283203125,0.0035576923076923077,0.024762620192307693
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6384218,0.9523809523658353,0.4761904761866969,60,3,66,127,0.0252685546875,0.000992063492063492,0.024276491195436508
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6384218,0.9999999999833334,0.599999999994,60,0,40,156,0.039282226562499994,0.0,0.039282226562499994
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6384218,0.9999999999910714,0.6473988439268937,112,0,61,83,0.0196044921875,0.0,0.0196044921875
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6384218,0.9999999999843749,0.5378151260459006,64,0,55,137,0.039453125,0.0,0.039453125
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6384218,0.9156626505913775,0.5428571428532654,76,7,64,109,0.026928710937499996,0.00338855421686747,0.023540156720632525
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6384218,0.9999999999687501,0.2318840579693342,32,0,106,118,0.0283203125,0.0,0.0283203125
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.712139,0.909090909077135,0.4761904761866969,60,6,66,124,0.0252685546875,0.001893939393939394,0.023374615293560608
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.712139,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.712139,0.9824561403422591,0.6473988439268937,112,2,61,81,0.0196044921875,0.0002192982456140351,0.019385193941885964
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.712139,0.9954751131176676,0.9999999999954546,220,1,0,35,0.0095703125,0.0003959276018099547,0.009174384898190046
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.712139,0.9870129870001686,0.5428571428532654,76,1,64,115,0.026928710937499996,0.0003246753246753247,0.02660403561282467
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.712139,0.8243243243131848,0.4420289855040433,61,13,77,105,0.0283203125,0.005067567567567567,0.023252744932432432
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.72984433,0.9199999999816001,0.3650793650764676,46,4,80,126,0.0252685546875,0.0017499999999999998,0.0235185546875
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.72984433,0.0,0.0,0,0,100,156,0.039282226562499994,,
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.72984433,0.9333333333255556,0.6473988439268937,112,8,61,75,0.0196044921875,0.0025520833333333337,0.017052408854166666
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.72984433,0.9658536585318739,0.8999999999959092,198,7,22,29,0.0095703125,0.0011585365853658536,0.008411775914634148
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.72984433,0.0,0.0,0,0,119,137,0.039453125,,
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.72984433,0.99999999975,0.028985507246166775,4,0,134,118,0.0283203125,0.0015625,0.0267578125
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.6067265,0.8840579710016803,0.4841269841231418,61,8,65,122,0.0252685546875,0.0034420289855072463,0.021826525701992755
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.6067265,0.8157894736734764,0.6199999999938,62,14,38,142,0.039282226562499994,0.007319078947368421,0.031963147615131575
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.6067265,0.9999999999655173,0.16763005780249926,29,0,144,83,0.0196044921875,0.0,0.0196044921875
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.6067265,0.9999999995,0.00909090909086777,2,0,218,36,0.0095703125,0.0,0.0095703125
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.6067265,0.7835051546310978,0.6386554621795071,76,21,43,116,0.039453125,0.007603092783505154,0.03185003221649484
2,0.25,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.6067265,0.9999999995,0.014285714285612245,2,0,138,116,0.026928710937499996,0.0,0.026928710937499996
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.60993713,0.7105263157801246,0.41221374045486864,54,22,77,103,0.023046875,0.011266447368421053,0.011780427631578948
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.60993713,0.8354430379641082,0.3815028901712052,66,13,107,70,0.0196044921875,0.01004746835443038,0.00955702383306962
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.60993713,0.8730158730089443,0.4999999999977273,110,16,110,20,0.0095703125,0.008234126984126984,0.0013361855158730163
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.60993713,0.9999999999230769,0.10924369747807358,13,0,106,137,0.039453125,0.0009615384615384616,0.038491586538461534
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.60993713,0.833333333320707,0.39285714285433676,55,11,85,105,0.026928710937499996,0.008806818181818183,0.018121892755681813
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.60993713,0.8181818181669422,0.3260869565193762,45,10,93,108,0.0283203125,0.005454545454545453,0.022865767045454545
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.63312864,0.8235294117577855,0.7480916030477246,98,21,33,104,0.023046875,0.007825630252100842,0.01522124474789916
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.63312864,0.9999999996666666,0.0299999999997,3,0,97,156,0.039282226562499994,0.0,0.039282226562499994
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.63312864,0.9442060085796387,0.9999999999954546,220,13,0,23,0.0095703125,0.001931330472103004,0.007638982027896996
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.63312864,0.0,0.0,0,0,119,137,0.039453125,,
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.63312864,0.778523489927661,0.8285714285655102,116,33,24,83,0.026928710937499996,0.011661073825503358,0.015267637111996638
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.63312864,0.7837837837626005,0.21014492753470912,29,8,109,110,0.0283203125,0.005067567567567569,0.023252744932432432
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.73235726,0.9999999999902912,0.7862595419787309,103,0,28,125,0.023046875,0.00012135922330097088,0.022925515776699032
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.73235726,0.9999999999696971,0.3299999999967,33,0,67,156,0.039282226562499994,0.0,0.039282226562499994
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.73235726,0.9824561403422591,0.6473988439268937,112,2,61,81,0.0196044921875,0.0002192982456140351,0.019385193941885964
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.73235726,0.9999999999677419,0.26050420167848315,31,0,88,137,0.039453125,0.0,0.039453125
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.73235726,0.9999999999868421,0.5428571428532654,76,0,64,116,0.026928710937499996,8.223684210526316e-05,0.026846474095394732
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.73235726,0.9999999999714286,0.25362318840395925,35,0,103,118,0.0283203125,0.001964285714285715,0.026356026785714286
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.6397898,0.7426470588180688,0.7709923664063284,101,35,30,90,0.023046875,0.01245404411764706,0.010592830882352942
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.6397898,0.797297297286523,0.5899999999941,59,15,41,141,0.039282226562499994,0.0073479729729729725,0.03193425358952702
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.6397898,0.8372093023190915,0.6242774566437903,108,21,65,62,0.0196044921875,0.010077519379844961,0.009526972807655038
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.6397898,0.8639455782254154,0.5772727272701034,127,20,93,16,0.0095703125,0.0077380952380952375,0.0018322172619047632
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.6397898,0.8257575757513201,0.7785714285658674,109,23,31,93,0.026928710937499996,0.008854166666666668,0.018074544270833326
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.6397898,0.7106918238949014,0.8188405797042113,113,46,25,72,0.0283203125,0.011320754716981133,0.016999557783018867
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.62898195,0.8969072164855989,0.6641221373995105,87,10,44,115,0.023046875,0.003672680412371135,0.019374194587628867
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.62898195,0.0,0.0,0,0,100,156,0.039282226562499994,,
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.62898195,0.8951612903153616,0.6416184971061178,111,13,62,70,0.0196044921875,0.006048387096774193,0.013556105090725806
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.62898195,0.9575471698068041,0.9227272727230785,203,9,17,27,0.0095703125,0.0014445754716981133,0.008125737028301888
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.62898195,0.0,0.0,0,0,119,137,0.039453125,,
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.62898195,0.9999999998,0.03623188405770847,5,0,133,118,0.0283203125,0.00125,0.0270703125
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.7908484,0.9999999999772728,0.3358778625928559,44,0,87,125,0.023046875,0.0,0.023046875
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.7908484,0.9999999999722223,0.3599999999964,36,0,64,156,0.039282226562499994,0.00017361111111111112,0.039108615451388884
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.7908484,0.99999999995,0.11560693641551673,20,0,153,83,0.0196044921875,0.0,0.0196044921875
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.7908484,0.0,0.0,0,0,220,36,0.0095703125,,
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.7908484,0.9999999999473684,0.15966386554487677,19,0,100,137,0.039453125,0.0006578947368421052,0.03879523026315789
2,0.25,1.0,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.7908484,0.0,0.0,0,0,140,116,0.026928710937499996,,
