model,k_train_datasets,train_pct,test_pct,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
RF,1,0.1,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.7033333333333334,0.892857142841199,0.38167938931006357,50,6,81,119,0.023046875,0.0035714285714285718,0.01947544642857143
RF,1,0.1,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.7033333333333334,0.999999999990909,0.4999999999977273,110,0,110,36,0.0095703125,0.0002840909090909091,0.009286221590909092
RF,1,0.1,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.7033333333333334,0.949999999988125,0.4393063583789636,76,4,97,79,0.0196044921875,0.00203125,0.017573242187499998
RF,1,0.1,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.7033333333333334,0.9333333332711111,0.11111111111022927,14,1,112,129,0.0252685546875,0.0008333333333333334,0.024435221354166668
RF,1,0.1,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.7033333333333334,0.9999999998333333,0.05042016806680319,6,0,113,137,0.039453125,0.0031250000000000006,0.036328124999999996
RF,1,0.1,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.7033333333333334,0.8571428570204082,0.04347826086925016,6,1,132,117,0.0283203125,0.0035714285714285718,0.024748883928571427
RF,1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.6433333333333333,0.5702479338819412,0.985714285707245,138,104,2,12,0.026928710937499996,0.026033057851239667,0.0008956530862603285
RF,1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.6433333333333333,0.6132075471669188,0.9923664122061652,130,82,1,43,0.023046875,0.017305424528301888,0.005741450471698113
RF,1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.6433333333333333,0.8730158730124087,0.9999999999954546,220,32,0,4,0.0095703125,0.008482142857142858,0.0010881696428571425
RF,1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.6433333333333333,0.6942148760301893,0.9710982658903405,168,74,5,9,0.0196044921875,0.018181818181818184,0.001422674005681815
RF,1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.6433333333333333,0.6263736263701848,0.9047619047547241,114,68,12,62,0.0252685546875,0.01517857142857143,0.01008998325892857
RF,1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.6433333333333333,0.9166666666557539,0.7699999999923,77,7,23,149,0.039282226562499994,0.0026041666666666665,0.03667805989583333
RF,1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.6433333333333333,0.8395061728291419,0.4927536231848352,68,13,70,105,0.0283203125,0.010185185185185184,0.018135127314814814
RF,1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.7266666666666667,0.37333333333084445,0.39999999999714286,56,94,84,22,0.026928710937499996,0.038125,-0.011196289062500003
RF,1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.7266666666666667,0.370370370366941,0.30534351144805083,40,68,91,57,0.023046875,0.02974537037037037,-0.0066984953703703685
RF,1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.7266666666666667,0.9818181818092562,0.4909090909068595,108,2,112,34,0.0095703125,0.001875,0.007695312500000001
RF,1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.7266666666666667,0.5999999999958621,0.5028901734074978,87,58,86,25,0.0196044921875,0.02482758620689655,-0.005223094019396551
RF,1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.7266666666666667,0.4895104895070664,0.5555555555511463,70,73,56,57,0.0252685546875,0.022596153846153846,0.0026724008413461543
RF,1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.7266666666666667,0.99999999996,0.2499999999975,25,0,75,156,0.039282226562499994,0.00125,0.03803222656249999
RF,1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.7266666666666667,0.9999999999444444,0.15126050420040957,18,0,101,137,0.039453125,0.0010416666666666669,0.03841145833333333
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.7433333333333333,0.9619565217339024,0.8045454545417976,177,7,43,29,0.0095703125,0.0010190217391304348,0.008551290760869567
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.7433333333333333,0.9586776859424903,0.670520231209997,116,5,57,78,0.0196044921875,0.0007747933884297521,0.018829698799070246
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.7433333333333333,0.8999999999871429,0.49999999999603173,63,7,63,123,0.0252685546875,0.002142857142857143,0.023125697544642856
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.7433333333333333,0.8105263157809418,0.7699999999923,77,18,23,138,0.039282226562499994,0.005131578947368421,0.03415064761513158
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.7433333333333333,0.8199999999918,0.6890756302463102,82,18,37,119,0.039453125,0.00475,0.034703125
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.7433333333333333,0.7624999999904687,0.4420289855040433,61,19,77,99,0.0283203125,0.006562500000000001,0.0217578125
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.8433333333333334,0.909090909083396,0.8396946564821398,110,11,21,114,0.023046875,0.002272727272727273,0.020774147727272728
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.8433333333333334,0.9491525423648377,0.6473988439268937,112,6,61,77,0.0196044921875,0.0012182203389830507,0.018386271848516947
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.8433333333333334,0.8955223880463354,0.4761904761866969,60,7,66,123,0.0252685546875,0.002238805970149254,0.023029748717350747
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.8433333333333334,0.793814432981507,0.7699999999923,77,20,23,136,0.039282226562499994,0.005734536082474227,0.03354769048002577
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.8433333333333334,0.8118811881107735,0.6890756302463102,82,19,37,118,0.039453125,0.0051361386138613855,0.034316986386138615
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.8433333333333334,0.753086419743789,0.4420289855040433,61,20,77,98,0.0283203125,0.007253086419753085,0.021067226080246915
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.5,0.8082191780766561,0.90076335877175,118,28,13,97,0.023046875,0.006592465753424657,0.016454409246575343
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.5,0.9401709401669224,0.9999999999954546,220,14,0,22,0.0095703125,0.0019764957264957264,0.007593816773504274
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.5,0.8372093023158463,0.5714285714240362,72,14,54,116,0.0252685546875,0.0053779069767441855,0.019890647710755813
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.5,0.6722689075573759,0.799999999992,80,39,20,117,0.039282226562499994,0.013445378151260505,0.02583684841123949
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.5,0.7589285714217953,0.7142857142797119,85,27,34,110,0.039453125,0.010044642857142858,0.029408482142857142
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.5,0.7173913043426277,0.7173913043426277,99,39,39,79,0.0283203125,0.011820652173913045,0.016499660326086955
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.6766666666666666,0.9902912621263078,0.7786259541925297,102,1,29,124,0.023046875,0.00030339805825242716,0.022743476941747574
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.6766666666666666,0.9909909909865271,0.9999999999954546,220,2,0,34,0.0095703125,0.0005067567567567568,0.009063555743243244
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.6766666666666666,0.9655172413709869,0.6473988439268937,112,4,61,79,0.0196044921875,0.0012392241379310346,0.018365268049568964
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.6766666666666666,0.9999999999859155,0.7099999999929,71,0,29,156,0.039282226562499994,0.0010563380281690142,0.03822588853433098
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6766666666666666,0.9838709677260666,0.5126050420124991,61,1,58,136,0.039453125,0.0013104838709677422,0.038142641129032255
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.6766666666666666,0.9599999999808001,0.3478260869540013,48,2,90,116,0.0283203125,0.0036250000000000006,0.0246953125
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.8233333333333334,0.9561403508688058,0.8320610686959385,109,5,22,120,0.023046875,0.0009320175438596492,0.022114857456140353
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.8233333333333334,0.9864253393620525,0.9909090909045868,218,3,2,33,0.0095703125,0.0005090497737556561,0.009061262726244345
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.8233333333333334,0.9824561403422591,0.6473988439268937,112,2,61,81,0.0196044921875,0.0002192982456140351,0.019385193941885964
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.8233333333333334,0.9655172413626636,0.4444444444409171,56,2,70,128,0.0252685546875,0.0006465517241379311,0.024622002963362068
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.8233333333333334,0.9999999999375,0.13445378151147516,16,0,103,137,0.039453125,0.00078125,0.038671875
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.8233333333333334,0.8888888888641976,0.2318840579693342,32,4,106,114,0.0283203125,0.0041666666666666675,0.024153645833333334
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.5,0.8176100628879396,0.9923664122061652,130,29,1,96,0.023046875,0.007311320754716982,0.01573555424528302
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.5,0.9777777777734321,0.9999999999954546,220,5,0,31,0.0095703125,0.0009722222222222222,0.00859809027777778
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.5,0.851351351345599,0.7283236994177554,126,22,47,61,0.0196044921875,0.007559121621621621,0.012045370565878379
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.5,0.6307692307643787,0.6507936507884857,82,48,44,82,0.0252685546875,0.013461538461538462,0.011807016225961538
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.5,0.857142857133438,0.7799999999921999,78,13,22,143,0.039282226562499994,0.005013736263736263,0.034268490298763735
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.5,0.6802721088389098,0.7246376811541694,100,47,38,71,0.0283203125,0.017176870748299322,0.011143441751700678
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.78,0.8308823529350671,0.8625954198407436,113,23,18,102,0.023046875,0.007582720588235294,0.015464154411764706
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.78,0.9401709401669224,0.9999999999954546,220,14,0,22,0.0095703125,0.003605769230769231,0.00596454326923077
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.78,0.931297709916555,0.705202312134652,122,9,51,74,0.0196044921875,0.003148854961832061,0.016455637225667938
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.78,0.888888888877915,0.5714285714240362,72,9,54,121,0.0252685546875,0.004089506172839506,0.021179048514660494
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.78,0.9838709677260666,0.6099999999939,61,1,39,155,0.039282226562499994,0.0020161290322580645,0.03726609753024193
RF,2,0.1,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.78,0.9999999999833334,0.504201680668032,60,0,59,137,0.039453125,0.001354166666666667,0.03809895833333333
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.5,0.9574468085004526,0.642857142852551,90,4,50,112,0.026928710937499996,0.0009973404255319148,0.02593137051196808
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.5,0.9259259259190673,0.7225433525969795,125,10,48,73,0.0196044921875,0.002777777777777778,0.01682671440972222
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.5,0.7717391304263941,0.5634920634875913,71,21,55,109,0.0252685546875,0.00516304347826087,0.02010551120923913
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.5,0.799999999992,0.799999999992,80,20,20,136,0.039282226562499994,0.005312500000000001,0.0339697265625
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.5,0.8118811881107735,0.6890756302463102,82,19,37,118,0.039453125,0.0051361386138613855,0.034316986386138615
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.5,0.7363636363569421,0.5869565217348772,81,29,57,89,0.0283203125,0.006818181818181818,0.021502130681818183
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.6866666666666666,0.7151515151471809,0.8428571428511226,118,47,22,69,0.026928710937499996,0.01534090909090909,0.011587801846590905
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.6866666666666666,0.9523809523768295,0.9999999999954546,220,11,0,25,0.0095703125,0.001461038961038961,0.00810927353896104
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.6866666666666666,0.8823529411634947,0.4761904761866969,60,8,66,122,0.0252685546875,0.0029411764705882353,0.022327378216911765
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.6866666666666666,0.793814432981507,0.7699999999923,77,20,23,136,0.039282226562499994,0.005734536082474227,0.03354769048002577
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.6866666666666666,0.8118811881107735,0.6890756302463102,82,19,37,118,0.039453125,0.0051361386138613855,0.034316986386138615
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.6866666666666666,0.753086419743789,0.4420289855040433,61,20,77,98,0.0283203125,0.007253086419753085,0.021067226080246915
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.6333333333333333,0.9811320754624421,0.7428571428518368,104,2,36,114,0.026928710937499996,0.0006485849056603774,0.02628012603183962
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.6333333333333333,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.6333333333333333,0.9166666666597223,0.6994219653138762,121,11,52,72,0.0196044921875,0.003977272727272728,0.01562721946022727
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.6333333333333333,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6333333333333333,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.6333333333333333,0.9047619047511337,0.5507246376771687,76,8,62,110,0.0283203125,0.0037202380952380937,0.024600074404761908
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.5,0.8114754098294141,0.7071428571378062,99,23,41,93,0.026928710937499996,0.007684426229508197,0.019244284707991798
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.5,0.9821428571384726,0.9999999999954546,220,4,0,32,0.0095703125,0.0005859375,0.008984375000000001
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.5,0.8809523809471372,0.8554913294748238,148,20,25,63,0.0196044921875,0.005394345238095238,0.014210146949404761
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.5,0.7872340425448167,0.5873015872969262,74,20,52,110,0.0252685546875,0.00824468085106383,0.017023873836436172
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.5,0.8805970149188016,0.9915966386471294,118,16,1,121,0.039453125,0.005083955223880597,0.0343691697761194
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.5,0.7092198581509985,0.7246376811541694,100,41,38,77,0.0283203125,0.01023936170212766,0.01808095079787234
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.7166666666666667,0.9999999999866667,0.5357142857104592,75,0,65,116,0.026928710937499996,0.0,0.026928710937499996
RF,2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.7166666666666667,0.9999999999953488,0.9772727272682852,215,0,5,36,0.0095703125,0.00020348837209302326,0.009366824127906978
