challenge,deltas
00101110,"2.996182,2.996182,2.996182,2.996182,2.996182,2.996182,2.996182,2.996182,2.996182,2.996182"
00101111,"8.419906,8.419906,8.419906,8.419906,8.419906,8.419906,8.419906,8.419906,8.419906,8.419906"
00110000,"-10.565874,-10.565874,-10.565874,-10.565874,-10.565874,-10.565874,-10.565874,-10.565874,-10.565874,-10.565874"
00110001,"-5.142150,-5.142150,-5.142150,-5.142150,-5.142150,-5.142150,-5.142150,-5.142150,-5.142150,-5.142150"
00110010,"-6.985686,-6.985686,-6.985686,-6.985686,-6.985686,-6.985686,-6.985686,-6.985686,-6.985686,-6.985686"
00110011,"-1.561962,-1.561962,-1.561962,-1.561962,-1.561962,-1.561962,-1.561962,-1.561962,-1.561962,-1.561962"
00110100,"-11.415689,-11.415689,-11.415689,-11.415689,-11.415689,-11.415689,-11.415689,-11.415689,-11.415689,-11.415689"
00110101,"-5.991965,-5.991965,-5.991965,-5.991965,-5.991965,-5.991965,-5.991965,-5.991965,-5.991965,-5.991965"
00110110,"-7.835501,-7.835501,-7.835501,-7.835501,-7.835501,-7.835501,-7.835501,-7.835501,-7.835501,-7.835501"
00110111,"-2.411778,-2.411778,-2.411778,-2.411778,-2.411778,-2.411778,-2.411778,-2.411778,-2.411778,-2.411778"
00111000,"-0.935149,-0.935149,-0.935149,-0.935149,-0.935149,-0.935149,-0.935149,-0.935149,-0.935149,-0.935149"
00111001,"4.488575,4.488575,4.488575,4.488575,4.488575,4.488575,4.488575,4.488575,4.488575,4.488575"
00111010,"2.645039,2.645039,2.645039,2.645039,2.645039,2.645039,2.645039,2.645039,2.645039,2.645039"
00111011,"8.068763,8.068763,8.068763,8.068763,8.068763,8.068763,8.068763,8.068763,8.068763,8.068763"
00111100,"-1.784964,-1.784964,-1.784964,-1.784964,-1.784964,-1.784964,-1.784964,-1.784964,-1.784964,-1.784964"
00111101,"3.638760,3.638760,3.638760,3.638760,3.638760,3.638760,3.638760,3.638760,3.638760,3.638760"
00111110,"1.795223,1.795223,1.795223,1.795223,1.795223,1.795223,1.795223,1.795223,1.795223,1.795223"
00111111,"7.218947,7.218947,7.218947,7.218947,7.218947,7.218947,7.218947,7.218947,7.218947,7.218947"
01000000,"-2.241462,-2.241462,-2.241462,-2.241462,-2.241462,-2.241462,-2.241462,-2.241462,-2.241462,-2.241462"
01000001,"3.182262,3.182262,3.182262,3.182262,3.182262,3.182262,3.182262,3.182262,3.182262,3.182262"
01000010,"1.338726,1.338726,1.338726,1.338726,1.338726,1.338726,1.338726,1.338726,1.338726,1.338726"
01000011,"6.762450,6.762450,6.762450,6.762450,6.762450,6.762450,6.762450,6.762450,6.762450,6.762450"
01000100,"-3.091277,-3.091277,-3.091277,-3.091277,-3.091277,-3.091277,-3.091277,-3.091277,-3.091277,-3.091277"
01000101,"2.332447,2.332447,2.332447,2.332447,2.332447,2.332447,2.332447,2.332447,2.332447,2.332447"
01000110,"0.488910,0.488910,0.488910,0.488910,0.488910,0.488910,0.488910,0.488910,0.488910,0.488910"
01000111,"5.912634,5.912634,5.912634,5.912634,5.912634,5.912634,5.912634,5.912634,5.912634,5.912634"
01001000,"7.389263,7.389263,7.389263,7.389263,7.389263,7.389263,7.389263,7.389263,7.389263,7.389263"
01001001,"12.812987,12.812987,12.812987,12.812987,12.812987,12.812987,12.812987,12.812987,12.812987,12.812987"
01001010,"10.969451,10.969451,10.969451,10.969451,10.969451,10.969451,10.969451,10.969451,10.969451,10.969451"
01001011,"16.393175,16.393175,16.393175,16.393175,16.393175,16.393175,16.393175,16.393175,16.393175,16.393175"
01001100,"6.539448,6.539448,6.539448,6.539448,6.539448,6.539448,6.539448,6.539448,6.539448,6.539448"
01001101,"11.963172,11.963172,11.963172,11.963172,11.963172,11.963172,11.963172,11.963172,11.963172,11.963172"
01001110,"10.119635,10.119635,10.119635,10.119635,10.119635,10.119635,10.119635,10.119635,10.119635,10.119635"
01001111,"15.543359,15.543359,15.543359,15.543359,15.543359,15.543359,15.543359,15.543359,15.543359,15.543359"
01010000,"-3.442420,-3.442420,-3.442420,-3.442420,-3.442420,-3.442420,-3.442420,-3.442420,-3.442420,-3.442420"
01010001,"1.981304,1.981304,1.981304,1.981304,1.981304,1.981304,1.981304,1.981304,1.981304,1.981304"
01010010,"0.137768,0.137768,0.137768,0.137768,0.137768,0.137768,0.137768,0.137768,0.137768,0.137768"
01010011,"5.561491,5.561491,5.561491,5.561491,5.561491,5.561491,5.561491,5.561491,5.561491,5.561491"
01010100,"-4.292235,-4.292235,-4.292235,-4.292235,-4.292235,-4.292235,-4.292235,-4.292235,-4.292235,-4.292235"
01010101,"1.131489,1.131489,1.131489,1.131489,1.131489,1.131489,1.131489,1.131489,1.131489,1.131489"
01010110,"-0.712048,-0.712048,-0.712048,-0.712048,-0.712048,-0.712048,-0.712048,-0.712048,-0.712048,-0.712048"
01010111,"4.711676,4.711676,4.711676,4.711676,4.711676,4.711676,4.711676,4.711676,4.711676,4.711676"
01011000,"6.188305,6.188305,6.188305,6.188305,6.188305,6.188305,6.188305,6.188305,6.188305,6.188305"
01011001,"11.612029,11.612029,11.612029,11.612029,11.612029,11.612029,11.612029,11.612029,11.612029,11.612029"
01011010,"9.768492,9.768492,9.768492,9.768492,9.768492,9.768492,9.768492,9.768492,9.768492,9.768492"
01011011,"15.192216,15.192216,15.192216,15.192216,15.192216,15.192216,15.192216,15.192216,15.192216,15.192216"
01011100,"5.338490,5.338490,5.338490,5.338490,5.338490,5.338490,5.338490,5.338490,5.338490,5.338490"
01011101,"10.762214,10.762214,10.762214,10.762214,10.762214,10.762214,10.762214,10.762214,10.762214,10.762214"
01011110,"8.918677,8.918677,8.918677,8.918677,8.918677,8.918677,8.918677,8.918677,8.918677,8.918677"
01011111,"14.342401,14.342401,14.342401,14.342401,14.342401,14.342401,14.342401,14.342401,14.342401,14.342401"
01100000,"-4.237073,-4.237073,-4.237073,-4.237073,-4.237073,-4.237073,-4.237073,-4.237073,-4.237073,-4.237073"
01100001,"1.186651,1.186651,1.186651,1.186651,1.186651,1.186651,1.186651,1.186651,1.186651,1.186651"
01100010,"-0.656886,-0.656886,-0.656886,-0.656886,-0.656886,-0.656886,-0.656886,-0.656886,-0.656886,-0.656886"
01100011,"4.766838,4.766838,4.766838,4.766838,4.766838,4.766838,4.766838,4.766838,4.766838,4.766838"
01100100,"-5.086889,-5.086889,-5.086889,-5.086889,-5.086889,-5.086889,-5.086889,-5.086889,-5.086889,-5.086889"
01100101,"0.336835,0.336835,0.336835,0.336835,0.336835,0.336835,0.336835,0.336835,0.336835,0.336835"
01100110,"-1.506701,-1.506701,-1.506701,-1.506701,-1.506701,-1.506701,-1.506701,-1.506701,-1.506701,-1.506701"
01100111,"3.917023,3.917023,3.917023,3.917023,3.917023,3.917023,3.917023,3.917023,3.917023,3.917023"
01101000,"5.393652,5.393652,5.393652,5.393652,5.393652,5.393652,5.393652,5.393652,5.393652,5.393652"
01101001,"10.817376,10.817376,10.817376,10.817376,10.817376,10.817376,10.817376,10.817376,10.817376,10.817376"
01101010,"8.973839,8.973839,8.973839,8.973839,8.973839,8.973839,8.973839,8.973839,8.973839,8.973839"
01101011,"14.397563,14.397563,14.397563,14.397563,14.397563,14.397563,14.397563,14.397563,14.397563,14.397563"
01101100,"4.543836,4.543836,4.543836,4.543836,4.543836,4.543836,4.543836,4.543836,4.543836,4.543836"
01101101,"9.967560,9.967560,9.967560,9.967560,9.967560,9.967560,9.967560,9.967560,9.967560,9.967560"
01101110,"8.124024,8.124024,8.124024,8.124024,8.124024,8.124024,8.124024,8.124024,8.124024,8.124024"
01101111,"13.547748,13.547748,13.547748,13.547748,13.547748,13.547748,13.547748,13.547748,13.547748,13.547748"
01110000,"-5.438031,-5.438031,-5.438031,-5.438031,-5.438031,-5.438031,-5.438031,-5.438031,-5.438031,-5.438031"
01110001,"-0.014308,-0.014308,-0.014308,-0.014308,-0.014308,-0.014308,-0.014308,-0.014308,-0.014308,-0.014308"
01110010,"-1.857844,-1.857844,-1.857844,-1.857844,-1.857844,-1.857844,-1.857844,-1.857844,-1.857844,-1.857844"
01110011,"3.565880,3.565880,3.565880,3.565880,3.565880,3.565880,3.565880,3.565880,3.565880,3.565880"
01110100,"-6.287847,-6.287847,-6.287847,-6.287847,-6.287847,-6.287847,-6.287847,-6.287847,-6.287847,-6.287847"
01110101,"-0.864123,-0.864123,-0.864123,-0.864123,-0.864123,-0.864123,-0.864123,-0.864123,-0.864123,-0.864123"
01110110,"-2.707659,-2.707659,-2.707659,-2.707659,-2.707659,-2.707659,-2.707659,-2.707659,-2.707659,-2.707659"
01110111,"2.716065,2.716065,2.716065,2.716065,2.716065,2.716065,2.716065,2.716065,2.716065,2.716065"
01111000,"4.192693,4.192693,4.192693,4.192693,4.192693,4.192693,4.192693,4.192693,4.192693,4.192693"
01111001,"9.616417,9.616417,9.616417,9.616417,9.616417,9.616417,9.616417,9.616417,9.616417,9.616417"
01111010,"7.772881,7.772881,7.772881,7.772881,7.772881,7.772881,7.772881,7.772881,7.772881,7.772881"
01111011,"13.196605,13.196605,13.196605,13.196605,13.196605,13.196605,13.196605,13.196605,13.196605,13.196605"
01111100,"3.342878,3.342878,3.342878,3.342878,3.342878,3.342878,3.342878,3.342878,3.342878,3.342878"
01111101,"8.766602,8.766602,8.766602,8.766602,8.766602,8.766602,8.766602,8.766602,8.766602,8.766602"
01111110,"6.923066,6.923066,6.923066,6.923066,6.923066,6.923066,6.923066,6.923066,6.923066,6.923066"
01111111,"12.346789,12.346789,12.346789,12.346789,12.346789,12.346789,12.346789,12.346789,12.346789,12.346789"
10000000,"-12.346789,-12.346789,-12.346789,-12.346789,-12.346789,-12.346789,-12.346789,-12.346789,-12.346789,-12.346789"
10000001,"-6.923066,-6.923066,-6.923066,-6.923066,-6.923066,-6.923066,-6.923066,-6.923066,-6.923066,-6.923066"
10000010,"-8.766602,-8.766602,-8.766602,-8.766602,-8.766602,-8.766602,-8.766602,-8.766602,-8.766602,-8.766602"
10000011,"-3.342878,-3.342878,-3.342878,-3.342878,-3.342878,-3.342878,-3.342878,-3.342878,-3.342878,-3.342878"
10000100,"-13.196605,-13.196605,-13.196605,-13.196605,-13.196605,-13.196605,-13.196605,-13.196605,-13.196605,-13.196605"
10000101,"-7.772881,-7.772881,-7.772881,-7.772881,-7.772881,-7.772881,-7.772881,-7.772881,-7.772881,-7.772881"
10000110,"-9.616417,-9.616417,-9.616417,-9.616417,-9.616417,-9.616417,-9.616417,-9.616417,-9.616417,-9.616417"
10000111,"-4.192693,-4.192693,-4.192693,-4.192693,-4.192693,-4.192693,-4.192693,-4.192693,-4.192693,-4.192693"
10001000,"-2.716065,-2.716065,-2.716065,-2.716065,-2.716065,-2.716065,-2.716065,-2.716065,-2.716065,-2.716065"
10001001,"2.707659,2.707659,2.707659,2.707659,2.707659,2.707659,2.707659,2.707659,2.707659,2.707659"
10001010,"0.864123,0.864123,0.864123,0.864123,0.864123,0.864123,0.864123,0.864123,0.864123,0.864123"
10001011,"6.287847,6.287847,6.287847,6.287847,6.287847,6.287847,6.287847,6.287847,6.287847,6.287847"
10001100,"-3.565880,-3.565880,-3.565880,-3.565880,-3.565880,-3.565880,-3.565880,-3.565880,-3.565880,-3.565880"
10001101,"1.857844,1.857844,1.857844,1.857844,1.857844,1.857844,1.857844,1.857844,1.857844,1.857844"
10001110,"0.014308,0.014308,0.014308,0.014308,0.014308,0.014308,0.014308,0.014308,0.014308,0.014308"
10001111,"5.438031,5.438031,5.438031,5.438031,5.438031,5.438031,5.438031,5.438031,5.438031,5.438031"
10010000,"-13.547748,-13.547748,-13.547748,-13.547748,-13.547748,-13.547748,-13.547748,-13.547748,-13.547748,-13.547748"
10010001,"-8.124024,-8.124024,-8.124024,-8.124024,-8.124024,-8.124024,-8.124024,-8.124024,-8.124024,-8.124024"
10010010,"-9.967560,-9.967560,-9.967560,-9.967560,-9.967560,-9.967560,-9.967560,-9.967560,-9.967560,-9.967560"
10010011,"-4.543836,-4.543836,-4.543836,-4.543836,-4.543836,-4.543836,-4.543836,-4.543836,-4.543836,-4.543836"
10010100,"-14.397563,-14.397563,-14.397563,-14.397563,-14.397563,-14.397563,-14.397563,-14.397563,-14.397563,-14.397563"
10010101,"-8.973839,-8.973839,-8.973839,-8.973839,-8.973839,-8.973839,-8.973839,-8.973839,-8.973839,-8.973839"
10010110,"-10.817376,-10.817376,-10.817376,-10.817376,-10.817376,-10.817376,-10.817376,-10.817376,-10.817376,-10.817376"
10010111,"-5.393652,-5.393652,-5.393652,-5.393652,-5.393652,-5.393652,-5.393652,-5.393652,-5.393652,-5.393652"
10011000,"-3.917023,-3.917023,-3.917023,-3.917023,-3.917023,-3.917023,-3.917023,-3.917023,-3.917023,-3.917023"
10011001,"1.506701,1.506701,1.506701,1.506701,1.506701,1.506701,1.506701,1.506701,1.506701,1.506701"
10011010,"-0.336835,-0.336835,-0.336835,-0.336835,-0.336835,-0.336835,-0.336835,-0.336835,-0.336835,-0.336835"
10011011,"5.086889,5.086889,5.086889,5.086889,5.086889,5.086889,5.086889,5.086889,5.086889,5.086889"
10011100,"-4.766838,-4.766838,-4.766838,-4.766838,-4.766838,-4.766838,-4.766838,-4.766838,-4.766838,-4.766838"
10011101,"0.656886,0.656886,0.656886,0.656886,0.656886,0.656886,0.656886,0.656886,0.656886,0.656886"
10011110,"-1.186651,-1.186651,-1.186651,-1.186651,-1.186651,-1.186651,-1.186651,-1.186651,-1.186651,-1.186651"
10011111,"4.237073,4.237073,4.237073,4.237073,4.237073,4.237073,4.237073,4.237073,4.237073,4.237073"
10100000,"-14.342401,-14.342401,-14.342401,-14.342401,-14.342401,-14.342401,-14.342401,-14.342401,-14.342401,-14.342401"
10100001,"-8.918677,-8.918677,-8.918677,-8.918677,-8.918677,-8.918677,-8.918677,-8.918677,-8.918677,-8.918677"
10100010,"-10.762214,-10.762214,-10.762214,-10.762214,-10.762214,-10.762214,-10.762214,-10.762214,-10.762214,-10.762214"
10100011,"-5.338490,-5.338490,-5.338490,-5.338490,-5.338490,-5.338490,-5.338490,-5.338490,-5.338490,-5.338490"
10100100,"-15.192216,-15.192216,-15.192216,-15.192216,-15.192216,-15.192216,-15.192216,-15.192216,-15.192216,-15.192216"
10100101,"-9.768492,-9.768492,-9.768492,-9.768492,-9.768492,-9.768492,-9.768492,-9.768492,-9.768492,-9.768492"
10100110,"-11.612029,-11.612029,-11.612029,-11.612029,-11.612029,-11.612029,-11.612029,-11.612029,-11.612029,-11.612029"
10100111,"-6.188305,-6.188305,-6.188305,-6.188305,-6.188305,-6.188305,-6.188305,-6.188305,-6.188305,-6.188305"
10101000,"-4.711676,-4.711676,-4.711676,-4.711676,-4.711676,-4.711676,-4.711676,-4.711676,-4.711676,-4.711676"
10101001,"0.712048,0.712048,0.712048,0.712048,0.712048,0.712048,0.712048,0.712048,0.712048,0.712048"
10101010,"-1.131489,-1.131489,-1.131489,-1.131489,-1.131489,-1.131489,-1.131489,-1.131489,-1.131489,-1.131489"
10101011,"4.292235,4.292235,4.292235,4.292235,4.292235,4.292235,4.292235,4.292235,4.292235,4.292235"
10101100,"-5.561491,-5.561491,-5.561491,-5.561491,-5.561491,-5.561491,-5.561491,-5.561491,-5.561491,-5.561491"
10101101,"-0.137768,-0.137768,-0.137768,-0.137768,-0.137768,-0.137768,-0.137768,-0.137768,-0.137768,-0.137768"
10101110,"-1.981304,-1.981304,-1.981304,-1.981304,-1.981304,-1.981304,-1.981304,-1.981304,-1.981304,-1.981304"
10101111,"3.442420,3.442420,3.442420,3.442420,3.442420,3.442420,3.442420,3.442420,3.442420,3.442420"
10110000,"-15.543359,-15.543359,-15.543359,-15.543359,-15.543359,-15.543359,-15.543359,-15.543359,-15.543359,-15.543359"
10110001,"-10.119635,-10.119635,-10.119635,-10.119635,-10.119635,-10.119635,-10.119635,-10.119635,-10.119635,-10.119635"
10110010,"-11.963172,-11.963172,-11.963172,-11.963172,-11.963172,-11.963172,-11.963172,-11.963172,-11.963172,-11.963172"
10110011,"-6.539448,-6.539448,-6.539448,-6.539448,-6.539448,-6.539448,-6.539448,-6.539448,-6.539448,-6.539448"
10110100,"-16.393175,-16.393175,-16.393175,-16.393175,-16.393175,-16.393175,-16.393175,-16.393175,-16.393175,-16.393175"
10110101,"-10.969451,-10.969451,-10.969451,-10.969451,-10.969451,-10.969451,-10.969451,-10.969451,-10.969451,-10.969451"
10110110,"-12.812987,-12.812987,-12.812987,-12.812987,-12.812987,-12.812987,-12.812987,-12.812987,-12.812987,-12.812987"
10110111,"-7.389263,-7.389263,-7.389263,-7.389263,-7.389263,-7.389263,-7.389263,-7.389263,-7.389263,-7.389263"
10111000,"-5.912634,-5.912634,-5.912634,-5.912634,-5.912634,-5.912634,-5.912634,-5.912634,-5.912634,-5.912634"
10111001,"-0.488910,-0.488910,-0.488910,-0.488910,-0.488910,-0.488910,-0.488910,-0.488910,-0.488910,-0.488910"
10111010,"-2.332447,-2.332447,-2.332447,-2.332447,-2.332447,-2.332447,-2.332447,-2.332447,-2.332447,-2.332447"
10111011,"3.091277,3.091277,3.091277,3.091277,3.091277,3.091277,3.091277,3.091277,3.091277,3.091277"
10111100,"-6.762450,-6.762450,-6.762450,-6.762450,-6.762450,-6.762450,-6.762450,-6.762450,-6.762450,-6.762450"
10111101,"-1.338726,-1.338726,-1.338726,-1.338726,-1.338726,-1.338726,-1.338726,-1.338726,-1.338726,-1.338726"
10111110,"-3.182262,-3.182262,-3.182262,-3.182262,-3.182262,-3.182262,-3.182262,-3.182262,-3.182262,-3.182262"
10111111,"2.241462,2.241462,2.241462,2.241462,2.241462,2.241462,2.241462,2.241462,2.241462,2.241462"
11000000,"-7.218947,-7.218947,-7.218947,-7.218947,-7.218947,-7.218947,-7.218947,-7.218947,-7.218947,-7.218947"
11000001,"-1.795223,-1.795223,-1.795223,-1.795223,-1.795223,-1.795223,-1.795223,-1.795223,-1.795223,-1.795223"
11000010,"-3.638760,-3.638760,-3.638760,-3.638760,-3.638760,-3.638760,-3.638760,-3.638760,-3.638760,-3.638760"
11000011,"1.784964,1.784964,1.784964,1.784964,1.784964,1.784964,1.784964,1.784964,1.784964,1.784964"
11000100,"-8.068763,-8.068763,-8.068763,-8.068763,-8.068763,-8.068763,-8.068763,-8.068763,-8.068763,-8.068763"
11000101,"-2.645039,-2.645039,-2.645039,-2.645039,-2.645039,-2.645039,-2.645039,-2.645039,-2.645039,-2.645039"
11000110,"-4.488575,-4.488575,-4.488575,-4.488575,-4.488575,-4.488575,-4.488575,-4.488575,-4.488575,-4.488575"
11000111,"0.935149,0.935149,0.935149,0.935149,0.935149,0.935149,0.935149,0.935149,0.935149,0.935149"
11001000,"2.411778,2.411778,2.411778,2.411778,2.411778,2.411778,2.411778,2.411778,2.411778,2.411778"
11001001,"7.835501,7.835501,7.835501,7.835501,7.835501,7.835501,7.835501,7.835501,7.835501,7.835501"
11001010,"5.991965,5.991965,5.991965,5.991965,5.991965,5.991965,5.991965,5.991965,5.991965,5.991965"
11001011,"11.415689,11.415689,11.415689,11.415689,11.415689,11.415689,11.415689,11.415689,11.415689,11.415689"
11001100,"1.561962,1.561962,1.561962,1.561962,1.561962,1.561962,1.561962,1.561962,1.561962,1.561962"
11001101,"6.985686,6.985686,6.985686,6.985686,6.985686,6.985686,6.985686,6.985686,6.985686,6.985686"
11001110,"5.142150,5.142150,5.142150,5.142150,5.142150,5.142150,5.142150,5.142150,5.142150,5.142150"
11001111,"10.565874,10.565874,10.565874,10.565874,10.565874,10.565874,10.565874,10.565874,10.565874,10.565874"
11010000,"-8.419906,-8.419906,-8.419906,-8.419906,-8.419906,-8.419906,-8.419906,-8.419906,-8.419906,-8.419906"
11010001,"-2.996182,-2.996182,-2.996182,-2.996182,-2.996182,-2.996182,-2.996182,-2.996182,-2.996182,-2.996182"
11010010,"-4.839718,-4.839718,-4.839718,-4.839718,-4.839718,-4.839718,-4.839718,-4.839718,-4.839718,-4.839718"
11010011,"0.584006,0.584006,0.584006,0.584006,0.584006,0.584006,0.584006,0.584006,0.584006,0.584006"
11010100,"-9.269721,-9.269721,-9.269721,-9.269721,-9.269721,-9.269721,-9.269721,-9.269721,-9.269721,-9.269721"
11010101,"-3.845997,-3.845997,-3.845997,-3.845997,-3.845997,-3.845997,-3.845997,-3.845997,-3.845997,-3.845997"
11010110,"-5.689534,-5.689534,-5.689534,-5.689534,-5.689534,-5.689534,-5.689534,-5.689534,-5.689534,-5.689534"
11010111,"-0.265810,-0.265810,-0.265810,-0.265810,-0.265810,-0.265810,-0.265810,-0.265810,-0.265810,-0.265810"
11011000,"1.210819,1.210819,1.210819,1.210819,1.210819,1.210819,1.210819,1.210819,1.210819,1.210819"
11011001,"6.634543,6.634543,6.634543,6.634543,6.634543,6.634543,6.634543,6.634543,6.634543,6.634543"
11011010,"4.791007,4.791007,4.791007,4.791007,4.791007,4.791007,4.791007,4.791007,4.791007,4.791007"
11011011,"10.214731,10.214731,10.214731,10.214731,10.214731,10.214731,10.214731,10.214731,10.214731,10.214731"
11011100,"0.361004,0.361004,0.361004,0.361004,0.361004,0.361004,0.361004,0.361004,0.361004,0.361004"
11011101,"5.784728,5.784728,5.784728,5.784728,5.784728,5.784728,5.784728,5.784728,5.784728,5.784728"
11011110,"3.941191,3.941191,3.941191,3.941191,3.941191,3.941191,3.941191,3.941191,3.941191,3.941191"
11011111,"9.364915,9.364915,9.364915,9.364915,9.364915,9.364915,9.364915,9.364915,9.364915,9.364915"
11100000,"-9.214559,-9.214559,-9.214559,-9.214559,-9.214559,-9.214559,-9.214559,-9.214559,-9.214559,-9.214559"
11100001,"-3.790835,-3.790835,-3.790835,-3.790835,-3.790835,-3.790835,-3.790835,-3.790835,-3.790835,-3.790835"
11100010,"-5.634372,-5.634372,-5.634372,-5.634372,-5.634372,-5.634372,-5.634372,-5.634372,-5.634372,-5.634372"
11100011,"-0.210648,-0.210648,-0.210648,-0.210648,-0.210648,-0.210648,-0.210648,-0.210648,-0.210648,-0.210648"
11100100,"-10.064374,-10.064374,-10.064374,-10.064374,-10.064374,-10.064374,-10.064374,-10.064374,-10.064374,-10.064374"
