model,k_train_datasets,train_pct,test_pct,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
RF,1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.6533333333333333,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
RF,1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.6533333333333333,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.6533333333333333,0.9914529914445175,0.8854961831993474,116,1,15,124,0.023046875,0.00037393162393162396,0.02267294337606838
RF,1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.6533333333333333,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.6533333333333333,0.9999999999888889,0.642857142852551,90,0,50,116,0.026928710937499996,0.0002777777777777778,0.02665093315972222
RF,1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.6533333333333333,0.9834710743720374,0.6878612716723246,119,2,54,81,0.0196044921875,0.0002066115702479339,0.019397880617252065
RF,1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.6533333333333333,0.999999999984127,0.49999999999603173,63,0,63,130,0.0252685546875,9.92063492063492e-05,0.02516934833829365
RF,1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.83,0.9571428571291837,0.48550724637329346,67,3,71,115,0.0283203125,0.0034821428571428577,0.024838169642857143
RF,1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.83,0.9999999999846153,0.2954545454532025,65,0,155,36,0.0095703125,0.0,0.0095703125
RF,1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.83,0.8971962616738579,0.7328244274753221,96,11,35,114,0.023046875,0.003154205607476635,0.019892669392523366
RF,1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.83,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.83,0.9425287356213502,0.5857142857101021,82,5,58,111,0.026928710937499996,0.0025143678160919544,0.02441434312140804
RF,1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.83,0.9491525423648377,0.6473988439268937,112,6,61,77,0.0196044921875,0.002701271186440678,0.016903221001059322
RF,1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.83,0.9687499999848632,0.49206349205958677,62,2,64,128,0.0252685546875,0.00126953125,0.0239990234375
RF,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.5,0.8243243243131848,0.4420289855040433,61,13,77,105,0.0283203125,0.0046452702702702705,0.02367504222972973
RF,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.5,0.9010989010889989,0.6890756302463102,82,9,37,128,0.039453125,0.0024725274725274724,0.03698059752747253
RF,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.5,0.9649122806932902,0.8396946564821398,110,4,21,121,0.023046875,0.0007127192982456142,0.02233415570175439
RF,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.5,0.9624999999879688,0.7699999999923,77,3,23,153,0.039282226562499994,0.0017968749999999999,0.03748535156249999
RF,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.5,0.9999999999868421,0.5428571428532654,76,0,64,116,0.026928710937499996,8.223684210526316e-05,0.026846474095394732
RF,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.5,0.9824561403422591,0.6473988439268937,112,2,61,81,0.0196044921875,0.0002192982456140351,0.019385193941885964
RF,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.5,0.9836065573609245,0.4761904761866969,60,1,66,129,0.0252685546875,0.0003073770491803279,0.024961177638319672
RF,1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.5,0.8735632183807636,0.5507246376771687,76,11,62,107,0.0283203125,0.004813218390804596,0.023507094109195402
RF,1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.5,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
RF,1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.5,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.5,0.9325842696524428,0.8299999999916999,83,6,17,150,0.039282226562499994,0.0044943820224719105,0.03478784454002808
RF,1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.5,0.979166666656467,0.6714285714237755,94,2,46,114,0.026928710937499996,0.00045572916666666673,0.02647298177083333
RF,1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.5,0.9769230769155622,0.7341040462385312,127,3,46,80,0.0196044921875,0.0005769230769230769,0.019027569110576924
RF,1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.5,0.9552238805827578,0.5079365079324767,64,3,62,127,0.0252685546875,0.0006529850746268657,0.024615569612873135
RF,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6166666666666667,0.8080808080726456,0.5797101449233355,80,19,58,99,0.0283203125,0.007007575757575758,0.021312736742424242
RF,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6166666666666667,0.901515151508322,0.9999999999915966,119,13,0,124,0.039453125,0.00340909090909091,0.03604403409090909
RF,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6166666666666667,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6166666666666667,0.7456647398800829,0.9847328244199639,129,44,2,81,0.023046875,0.011921965317919074,0.011124909682080927
RF,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6166666666666667,0.7214285714234184,0.7214285714234184,101,39,39,77,0.026928710937499996,0.016250000000000004,0.010678710937499992
RF,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6166666666666667,0.8392857142807186,0.8150289017293929,141,27,32,56,0.0196044921875,0.007998511904761904,0.011605980282738095
RF,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6166666666666667,0.6699029126148552,0.5476190476147014,69,34,57,96,0.0252685546875,0.012682038834951453,0.012586515852548547
RF,1,0.75,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.6433333333333333,0.8144329896823254,0.5724637681117938,79,18,59,100,0.0283203125,0.004574742268041237,0.023745570231958762
RF,1,0.75,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6433333333333333,0.881720430098046,0.6890756302463102,82,11,37,126,0.039453125,0.002688172043010753,0.03676495295698925
RF,1,0.75,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6433333333333333,0.9865470851973698,0.9999999999954546,220,3,0,33,0.0095703125,0.0005044843049327355,0.009065828195067266
