k_train_datasets,train_pct,test_pct,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.8276114,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.8276114,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.74567795,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0016233766233766235,0.03765884993912337
1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.74567795,0.6604938271564168,0.7642857142802552,107,55,33,61,0.026928710937499996,0.01898148148148148,0.007947229456018515
1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.74567795,0.9909909909865271,0.9999999999954546,220,2,0,34,0.0095703125,0.00045045045045045046,0.00911986204954955
1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.74567795,0.5736434108482664,0.5873015872969262,74,55,52,75,0.0252685546875,0.016472868217054265,0.008795686470445735
1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.74567795,0.6842105263121884,0.9923664122061652,130,60,1,65,0.023046875,0.013486842105263158,0.009560032894736843
1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.74567795,0.7264150943327696,0.5579710144887104,77,29,61,89,0.0283203125,0.010966981132075473,0.017353331367924527
1,0.75,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.74567795,0.7766497461889511,0.884393063578703,153,44,20,39,0.0196044921875,0.010691624365482235,0.008912867822017764
1,0.75,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.67443526,0.8472222222104552,0.6099999999939,61,11,39,145,0.039282226562499994,0.004687500000000001,0.0345947265625
1,0.75,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.67443526,0.816793893123536,0.7642857142802552,107,24,33,92,0.026928710937499996,0.009208015267175573,0.017720695670324423
1,0.75,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.67443526,0.8661417322800546,0.9999999999954546,220,34,0,2,0.0095703125,0.008956692913385826,0.0006136195866141749
1,0.75,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.67443526,0.6363636363572084,0.5294117647014335,63,36,56,101,0.039453125,0.023800505050505058,0.01565261994949494
1,0.75,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.67443526,0.7293233082651931,0.7404580152615233,97,36,34,89,0.023046875,0.011043233082706766,0.012003641917293235
1,0.75,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.67443526,0.8029197080233365,0.7971014492695863,110,27,28,91,0.0283203125,0.005976277372262773,0.02234403512773723
1,0.75,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.67443526,0.8503401360486372,0.7225433525969795,125,22,48,61,0.0196044921875,0.008630952380952382,0.010973539806547618
1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.7213767,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.7213767,0.9999999999868421,0.5428571428532654,76,0,64,116,0.026928710937499996,8.223684210526316e-05,0.026846474095394732
1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.7213767,0.9999999999942529,0.7909090909054959,174,0,46,36,0.0095703125,0.00014367816091954023,0.009426634339080461
1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.7213767,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.7213767,0.9999999999833334,0.4761904761866969,60,0,66,130,0.0252685546875,0.00010416666666666667,0.025164388020833334
1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.7213767,0.9682539682385992,0.4420289855040433,61,2,77,116,0.0283203125,0.0032738095238095243,0.025046502976190474
1,0.75,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.7213767,0.9824561403422591,0.6473988439268937,112,2,61,81,0.0196044921875,0.0002192982456140351,0.019385193941885964
1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.75979406,0.2944785276055554,0.4799999999952,48,115,52,41,0.039282226562499994,0.05103527607361963,-0.011753049511119634
1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.75979406,0.0,0.0,0,0,140,116,0.026928710937499996,,
1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.75979406,0.0,0.0,0,0,220,36,0.0095703125,,
1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.75979406,0.2475247524727968,0.21008403361167996,25,76,94,61,0.039453125,0.07221534653465347,-0.032762221534653475
1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.75979406,0.9999999998,0.03968253968222474,5,0,121,130,0.0252685546875,0.0,0.0252685546875
1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.75979406,0.9999999999090909,0.08396946564821398,11,0,120,125,0.023046875,0.0,0.023046875
1,0.75,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.75979406,0.9999999999,0.05780346820775836,10,0,163,83,0.0196044921875,0.0,0.0196044921875
1,0.75,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.6731714,0.0,0.0,0,0,100,156,0.039282226562499994,,
1,0.75,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.6731714,0.6666666666634461,0.985714285707245,138,69,2,47,0.026928710937499996,0.017572463768115942,0.009356247169384053
1,0.75,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.6731714,0.9598214285671437,0.9772727272682852,215,9,5,27,0.0095703125,0.0013671875000000001,0.008203125
1,0.75,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.6731714,0.0,0.0,0,0,119,137,0.039453125,,
1,0.75,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.6731714,0.9384615384471006,0.4841269841231418,61,4,65,126,0.0252685546875,0.001346153846153846,0.023922400841346152
1,0.75,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.6731714,0.8867924528218227,0.7175572519029194,94,12,37,113,0.023046875,0.004186320754716981,0.01886055424528302
1,0.75,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.6731714,0.7931034482485136,0.16666666666545896,23,6,115,112,0.0283203125,0.004956896551724138,0.023363415948275863
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6102963,0.9909909909865271,0.9999999999954546,220,2,0,34,0.0095703125,0.00047860360360360365,0.009091708896396397
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6102963,0.9462365591296104,0.7394957983131134,88,5,31,132,0.039453125,0.001881720430107527,0.03757140456989247
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.6102963,0.9999999999836067,0.4841269841231418,61,0,65,130,0.0252685546875,0.00010245901639344262,0.02516609567110656
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.6102963,0.9999999999911504,0.8625954198407436,113,0,18,125,0.023046875,0.00033185840707964607,0.022715016592920356
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.6102963,0.9682539682385992,0.4420289855040433,61,2,77,116,0.0283203125,0.0032738095238095243,0.025046502976190474
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.6102963,0.9761904761827286,0.7109826589554279,123,3,50,80,0.0196044921875,0.0003472222222222222,0.01925726996527778
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.045149658,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.045149658,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.045149658,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.045149658,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.045149658,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.045149658,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.8518352,0.8857142857058503,0.6642857142809694,93,12,47,104,0.026928710937499996,0.005952380952380952,0.020976329985119044
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.8518352,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.8518352,0.8101265822682262,0.5079365079324767,64,15,62,115,0.0252685546875,0.00680379746835443,0.018464757219145568
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.8518352,0.8872180451061112,0.90076335877175,118,15,13,110,0.023046875,0.005263157894736842,0.01778371710526316
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.8518352,0.8636363636232782,0.4130434782578765,57,9,81,109,0.0283203125,0.007386363636363636,0.020933948863636365
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.8518352,0.8947368420993768,0.7861271676255137,136,16,37,67,0.0196044921875,0.005838815789473685,0.013765676398026314
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.7287873,0.954128440358219,0.7428571428518368,104,5,36,111,0.026928710937499996,0.0022935779816513763,0.02463513295584862
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.7287873,0.9606986899521367,0.9999999999954546,220,9,0,27,0.0095703125,0.002838427947598253,0.006731884552401748
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.7287873,0.9529411764593771,0.6806722689018431,81,4,38,133,0.039453125,0.0018382352941176475,0.03761488970588235
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.7287873,0.9487179487098399,0.8473282442683411,111,6,20,119,0.023046875,0.0019764957264957264,0.021070379273504275
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.7287873,0.8205128205058075,0.6956521739080026,96,21,42,97,0.0283203125,0.004807692307692307,0.023512620192307692
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.7287873,0.9565217391235036,0.7630057803424104,132,6,41,77,0.0196044921875,0.0018568840579710143,0.017747608129528986
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.8393601,0.9999999999868421,0.5428571428532654,76,0,64,116,0.026928710937499996,8.223684210526316e-05,0.026846474095394732
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.8393601,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.8393601,0.95774647885975,0.5714285714237695,68,3,51,134,0.039453125,0.0017605633802816902,0.03769256161971831
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.8393601,0.9999999999833334,0.4761904761866969,60,0,66,130,0.0252685546875,0.00010416666666666667,0.025164388020833334
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.8393601,0.9682539682385992,0.4420289855040433,61,2,77,116,0.0283203125,0.0032738095238095243,0.025046502976190474
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.8393601,0.9999999999910714,0.6473988439268937,112,0,61,83,0.0196044921875,0.0,0.0196044921875
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.68244416,0.6192893400983793,0.871428571422347,122,75,18,41,0.026928710937499996,0.02239847715736041,0.0045302337801395864
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.68244416,0.9954751131176676,0.9999999999954546,220,1,0,35,0.0095703125,0.0007918552036199097,0.00877845729638009
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.68244416,0.9999999999888889,0.7563025210020479,90,0,29,137,0.039453125,0.001388888888888889,0.03806423611111111
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.68244416,0.9224137930954964,0.8492063491996095,107,9,19,121,0.0252685546875,0.003663793103448276,0.021604761584051724
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.68244416,0.8145695364184466,0.9389312977027563,123,28,8,97,0.023046875,0.007905629139072848,0.015141245860927154
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.68244416,0.8214285714243805,0.9306358381449097,161,35,12,48,0.0196044921875,0.012276785714285714,0.007327706473214285
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.63229537,0.9134615384527551,0.6785714285665817,95,9,45,107,0.026928710937499996,0.004026442307692307,0.02290226862980769
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.63229537,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.63229537,0.9576271186359523,0.9495798319247934,113,5,6,132,0.039453125,0.0017478813559322036,0.0377052436440678
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.63229537,0.9487179487057856,0.5873015872969262,74,4,52,126,0.0252685546875,0.0011217948717948717,0.02414675981570513
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.63229537,0.9333333333255556,0.8549618320545423,112,8,19,117,0.023046875,0.0028125000000000003,0.020234375000000002
2,0.75,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.63229537,0.932432432419832,0.49999999999637684,69,5,69,113,0.0283203125,0.0035472972972972966,0.024773015202702704
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.64400595,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.64400595,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.64400595,0.9999999999833334,0.4761904761866969,60,0,66,130,0.0252685546875,0.00010416666666666667,0.025164388020833334
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.64400595,0.999999999990909,0.8396946564821398,110,0,21,125,0.023046875,0.0002840909090909091,0.022762784090909094
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.64400595,0.9682539682385992,0.4420289855040433,61,2,77,116,0.0283203125,0.0032738095238095243,0.025046502976190474
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.64400595,0.9824561403422591,0.6473988439268937,112,2,61,81,0.0196044921875,0.0002192982456140351,0.019385193941885964
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.60471326,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0013449367088607597,0.037937289853639235
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.60471326,0.9482758620648781,0.9999999999954546,220,12,0,24,0.0095703125,0.001831896551724138,0.007738415948275863
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.60471326,0.6940298507410894,0.7380952380893802,93,41,33,89,0.0252685546875,0.011473880597014922,0.013794674090485078
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.60471326,0.7771084337302584,0.9847328244199639,129,37,2,88,0.023046875,0.008923192771084337,0.014123682228915664
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.60471326,0.7619047618975057,0.5797101449233355,80,25,58,93,0.0283203125,0.009285714285714286,0.019034598214285714
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.60471326,0.8196721311430619,0.8670520231163755,150,33,23,50,0.0196044921875,0.00901639344262295,0.01058809874487705
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.6087736,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.6087736,0.9606986899521367,0.9999999999954546,220,9,0,27,0.0095703125,0.0013919213973799126,0.008178391102620088
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6087736,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.6087736,0.9734513274250137,0.8396946564821398,110,3,21,122,0.023046875,0.0012168141592920356,0.021830060840707967
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.6087736,0.9591836734596001,0.6811594202849192,94,4,44,114,0.0283203125,0.00274234693877551,0.02557796556122449
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.6087736,0.9139072847621597,0.7976878612670655,138,13,35,70,0.0196044921875,0.0040976821192052985,0.0155068100682947
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.70812446,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.70812446,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.70812446,0.9425287356213502,0.6890756302463102,82,5,37,132,0.039453125,0.0020114942528735636,0.037441630747126434
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.70812446,0.9999999999833334,0.4761904761866969,60,0,66,130,0.0252685546875,0.00010416666666666667,0.025164388020833334
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.70812446,0.9682539682385992,0.4420289855040433,61,2,77,116,0.0283203125,0.0032738095238095243,0.025046502976190474
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.70812446,0.9824561403422591,0.6473988439268937,112,2,61,81,0.0196044921875,0.0002192982456140351,0.019385193941885964
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.69405174,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.69405174,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.69405174,0.9999999999878049,0.6890756302463102,82,0,37,137,0.039453125,0.0013719512195121953,0.0380811737804878
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.69405174,0.9999999999861111,0.5714285714240362,72,0,54,130,0.0252685546875,8.680555555555556e-05,0.025181749131944445
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.69405174,0.999999999990909,0.8396946564821398,110,0,21,125,0.023046875,0.0002840909090909091,0.022762784090909094
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.69405174,0.9999999999920635,0.7283236994177554,126,0,47,83,0.0196044921875,4.96031746031746e-05,0.019554889012896825
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.6646358,0.0,0.0,0,0,100,156,0.039282226562499994,,
2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.6646358,0.9906976744139968,0.9681818181774174,213,2,7,34,0.0095703125,0.0004069767441860465,0.009163335755813955
