model,k_train_datasets,train_pct,test_pct,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
LogReg,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.7960004317020402,0.642857142851403,0.521739130431002,72,40,66,78,0.0283203125,0.019810267857142856,0.008510044642857144
LogReg,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.7960004317020402,0.9999999999795919,0.34999999999750003,49,0,91,116,0.026928710937499996,0.0,0.026928710937499996
LogReg,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.7960004317020402,0.8333333333217592,0.4761904761866969,60,12,66,118,0.0252685546875,0.005555555555555556,0.019712999131944443
LogReg,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.7960004317020402,0.8870967741863943,0.8396946564821398,110,14,21,111,0.023046875,0.0036794354838709676,0.019367439516129036
LogReg,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.7960004317020402,0.9655172413709869,0.6473988439268937,112,4,61,79,0.0196044921875,0.000646551724137931,0.018957940463362067
LogReg,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.7960004317020402,0.6666666666612466,0.6890756302463102,82,41,37,96,0.039453125,0.018495934959349595,0.020957190040650404
LogReg,1,0.75,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.7960004317020402,0.5499999999960715,0.7699999999923,77,63,23,93,0.039282226562499994,0.027946428571428577,0.011335797991071418
LogReg,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.7252521298581311,0.8240740740664437,0.6449275362272108,89,19,49,99,0.0283203125,0.004918981481481481,0.023401331018518517
LogReg,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.7252521298581311,0.5599999999977601,0.9999999999928573,140,110,0,6,0.026928710937499996,0.025575,0.0013537109374999953
LogReg,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.7252521298581311,0.7954545454485193,0.8333333333267195,105,27,21,103,0.0252685546875,0.008380681818181818,0.01688787286931818
LogReg,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.7252521298581311,0.5887850467262207,0.9618320610613601,126,88,5,37,0.023046875,0.01848714953271028,0.004559725467289721
LogReg,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.7252521298581311,0.6892430278857002,0.9999999999942197,173,78,0,5,0.0196044921875,0.01825199203187251,0.0013525001556274896
LogReg,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.7252521298581311,0.9516129032104579,0.4957983193235647,59,3,60,134,0.039453125,0.0018145161290322584,0.03763860887096774
LogReg,1,0.75,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.7252521298581311,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.6515322497979043,0.9555555555449382,0.6825396825342656,86,4,40,126,0.0252685546875,0.0010416666666666667,0.024226888020833334
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.6515322497979043,0.906542056066294,0.7404580152615233,97,10,34,115,0.023046875,0.004205607476635514,0.018841267523364486
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.6515322497979043,0.9652173912959546,0.6416184971061178,111,4,62,79,0.0196044921875,0.0019021739130434783,0.01770231827445652
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6515322497979043,0.9444444444269547,0.4285714285678271,51,3,68,134,0.039453125,0.002199074074074074,0.03725405092592592
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6515322497979043,0.990243902434194,0.9227272727230785,203,2,17,34,0.0095703125,0.000426829268292683,0.009143483231707317
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.6515322497979043,0.9538461538314792,0.6199999999938,62,3,38,153,0.039282226562499994,0.0018269230769230771,0.037455303485576914
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.6122710038482073,0.988095238083475,0.5928571428529082,83,1,57,115,0.026928710937499996,0.0006696428571428571,0.026259068080357138
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.6122710038482073,0.8559322033825768,0.7709923664063284,101,17,30,108,0.023046875,0.006514830508474577,0.016532044491525424
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.6122710038482073,0.9495798319247934,0.6531791907476695,113,6,60,77,0.0196044921875,0.002888655462184874,0.016715836725315125
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6122710038482073,0.7946428571357621,0.7478991596575807,89,23,30,114,0.039453125,0.008649553571428572,0.030803571428571427
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.6122710038482073,0.9999999999950981,0.9272727272685124,204,0,16,36,0.0095703125,0.0002144607843137255,0.009355851715686276
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.6122710038482073,0.8351648351556575,0.7599999999924,76,15,24,141,0.039282226562499994,0.004670329670329671,0.03461189689217033
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6406063507227912,0.9999999999859155,0.5071428571392347,71,0,69,116,0.026928710937499996,0.0,0.026928710937499996
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6406063507227912,0.9242424242284205,0.4841269841231418,61,5,65,125,0.0252685546875,0.001609848484848485,0.023658706202651515
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6406063507227912,0.9999999999904762,0.6069364161814629,105,0,68,83,0.0196044921875,0.0,0.0196044921875
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6406063507227912,0.95774647885975,0.5714285714237695,68,3,51,134,0.039453125,0.0017605633802816906,0.03769256161971831
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6406063507227912,0.9999999999939759,0.7545454545420248,166,0,54,36,0.0095703125,0.0,0.0095703125
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6406063507227912,0.7916666666584201,0.7599999999924,76,20,24,136,0.039282226562499994,0.006119791666666667,0.03316243489583333
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.7109001797620248,0.8333333333267195,0.749999999994643,105,21,35,95,0.026928710937499996,0.0068948412698412705,0.020033869667658726
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.7109001797620248,0.9493670885955776,0.5952380952333711,75,4,51,126,0.0252685546875,0.0011075949367088606,0.02416095975079114
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.7109001797620248,0.9174311926521336,0.7633587786201271,100,9,31,116,0.023046875,0.0031536697247706424,0.019893205275229357
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.7109001797620248,0.9999999999642857,0.23529411764508157,28,0,91,137,0.039453125,0.0008928571428571429,0.03856026785714286
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.7109001797620248,0.981651376142286,0.9727272727228513,214,4,6,32,0.0095703125,0.0007740825688073395,0.00879622993119266
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.7109001797620248,0.9999999999800001,0.499999999995,50,0,50,156,0.039282226562499994,0.001,0.038282226562499994
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.6610965577990663,0.8510638297781802,0.5714285714244899,80,14,60,102,0.026928710937499996,0.006449468085106384,0.020479242852393612
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.6610965577990663,0.8409090908995351,0.5873015872969262,74,14,52,116,0.0252685546875,0.006036931818181818,0.019231622869318184
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.6610965577990663,0.890756302513523,0.8091603053373347,106,13,25,112,0.023046875,0.004516806722689076,0.018530068277310924
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.6610965577990663,0.9661016949070669,0.6589595375684454,114,4,59,79,0.0196044921875,0.0014300847457627119,0.01817440744173729
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.6610965577990663,0.9947916666614856,0.868181818177872,191,1,29,35,0.0095703125,0.00019531250000000004,0.009375000000000001
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.6610965577990663,0.7777777777699214,0.7699999999923,77,22,23,134,0.039282226562499994,0.006818181818181819,0.032464044744318174
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6325089583518541,0.9277108433623167,0.5499999999960715,77,6,63,110,0.026928710937499996,0.002786144578313253,0.024142566359186744
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6325089583518541,0.9156626505913775,0.6031746031698161,76,7,50,123,0.0252685546875,0.0018072289156626504,0.02346132577183735
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6325089583518541,0.9385964912198368,0.816793893123536,107,7,24,118,0.023046875,0.0021929824561403508,0.02085389254385965
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6325089583518541,0.9999999999910714,0.6473988439268937,112,0,61,83,0.0196044921875,0.0,0.0196044921875
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6325089583518541,0.9078947368301592,0.5798319327682366,69,7,50,130,0.039453125,0.002384868421052632,0.03706825657894737
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6325089583518541,0.7934782608609404,0.7299999999926999,73,19,27,137,0.039282226562499994,0.006589673913043479,0.032692552649456516
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6949543661390061,0.7562499999952735,0.8642857142795409,121,39,19,77,0.026928710937499996,0.012343749999999997,0.014584960937499999
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6949543661390061,0.8695652173818526,0.6349206349155958,80,12,46,118,0.0252685546875,0.0038722826086956524,0.021396272078804346
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6949543661390061,0.8296296296234843,0.8549618320545423,112,23,19,102,0.023046875,0.006944444444444444,0.016102430555555557
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6949543661390061,0.923076923071006,0.8323699421917204,144,12,29,71,0.0196044921875,0.004046474358974359,0.01555801782852564
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6949543661390061,0.9999999999736843,0.31932773108975354,38,0,81,137,0.039453125,0.000986842105263158,0.03846628289473684
LogReg,2,0.75,1.0,crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6949543661390061,0.9401709401669224,0.9999999999954546,220,14,0,22,0.0095703125,0.002003205128205128,0.007567107371794873
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.7866513669446488,0.8028169013971433,0.4130434782578765,57,14,81,104,0.0283203125,0.005369718309859154,0.022950594190140845
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.7866513669446488,0.979591836724698,0.7328244274753221,96,2,35,123,0.023046875,0.0005739795918367347,0.022472895408163267
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.7866513669446488,0.9813084112057822,0.6069364161814629,105,2,68,81,0.0196044921875,0.0011682242990654205,0.01843626788843458
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.7866513669446488,0.9999999999615384,0.21848739495614716,26,0,93,137,0.039453125,0.0009615384615384616,0.038491586538461534
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.7866513669446488,0.9999999999950739,0.9227272727230785,203,0,17,36,0.0095703125,0.0001539408866995074,0.009416371613300493
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.7866513669446488,0.9999999999791668,0.4799999999952,48,0,52,156,0.039282226562499994,0.0009114583333333335,0.038370768229166664
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.6006268808308896,0.8148148147997257,0.3188405797078345,44,10,94,108,0.0283203125,0.004976851851851851,0.02334346064814815
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6006268808308896,0.9402985074486522,0.49999999999603173,63,4,63,126,0.0252685546875,0.0013059701492537314,0.02396258453824627
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6006268808308896,0.9999999999911504,0.6531791907476695,113,0,60,83,0.0196044921875,0.0,0.0196044921875
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6006268808308896,0.999999999952381,0.17647058823381118,21,0,98,137,0.039453125,0.0008928571428571429,0.03856026785714286
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6006268808308896,0.9953703703657623,0.9772727272682852,215,1,5,35,0.0095703125,0.00031828703703703706,0.009252025462962964
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6006268808308896,0.9999999999767443,0.4299999999957,43,0,57,156,0.039282226562499994,0.0005813953488372093,0.03870083121366279
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.6761499566268175,0.8108108107998538,0.4347826086925016,60,14,78,104,0.0283203125,0.005320945945945946,0.022999366554054053
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.6761499566268175,0.9512195121835216,0.619047619042706,78,4,48,126,0.0252685546875,0.0010670731707317072,0.024201481516768292
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.6761499566268175,0.9896907216392815,0.7328244274753221,96,1,35,124,0.023046875,0.0005154639175257731,0.02253141108247423
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.6761499566268175,0.935483870937565,0.24369747898954874,29,2,90,135,0.039453125,0.002419354838709678,0.03703377016129032
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.6761499566268175,0.9999999999951457,0.9363636363593802,206,0,14,36,0.0095703125,0.00021237864077669903,0.009357933859223302
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.6761499566268175,0.9999999999800001,0.499999999995,50,0,50,156,0.039282226562499994,0.0008750000000000001,0.038407226562499994
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.6027713968015792,0.8041237113319162,0.5652173913002521,78,19,60,99,0.0283203125,0.005154639175257732,0.02316567332474227
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.6027713968015792,0.9156626505913775,0.6031746031698161,76,7,50,123,0.0252685546875,0.0018072289156626504,0.02346132577183735
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.6027713968015792,0.909090909083396,0.8396946564821398,110,11,21,114,0.023046875,0.002995867768595041,0.02005100723140496
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.6027713968015792,0.9338842975129431,0.6531791907476695,113,8,60,75,0.0196044921875,0.002221074380165289,0.01738341780733471
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.6027713968015792,0.9401709401669224,0.9999999999954546,220,14,0,22,0.0095703125,0.0019764957264957264,0.007593816773504274
LogReg,2,0.75,1.0,crp_dataset_8_1_6.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.6027713968015792,0.8690476190372732,0.7299999999926999,73,11,27,145,0.039282226562499994,0.003645833333333333,0.03563639322916666
