model,k_train_datasets,train_pct,test_pct,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
LogReg,1,0.5,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6867028115783624,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
LogReg,1,0.5,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6867028115783624,0.534693877548838,0.9999999999923664,131,114,0,11,0.023046875,0.021734693877551017,0.001312181122448984
LogReg,1,0.5,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6867028115783624,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
LogReg,1,0.5,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6867028115783624,0.6590909090871643,0.920634920627614,116,60,10,70,0.0252685546875,0.012748579545454546,0.012519975142045454
LogReg,1,0.5,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6867028115783624,0.7672413793037307,0.6449275362272108,89,27,49,91,0.0283203125,0.006088362068965516,0.022231950431034483
LogReg,1,0.5,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6867028115783624,0.9558823529271193,0.5462184873903679,65,3,54,134,0.039453125,0.0015624999999999999,0.037890625
LogReg,1,0.5,1.0,crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6867028115783624,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
LogReg,1,0.5,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.0042256210869120224,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
LogReg,1,0.5,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.0042256210869120224,0.7115384615339004,0.8473282442683411,111,45,20,80,0.023046875,0.012940705128205127,0.010106169871794874
LogReg,1,0.5,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.0042256210869120224,0.9382716049266879,0.5428571428532654,76,5,64,111,0.026928710937499996,0.0016203703703703705,0.025308340567129627
LogReg,1,0.5,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.0042256210869120224,0.6024096385505879,0.7936507936444949,100,66,26,64,0.0252685546875,0.021837349397590362,0.0034312052899096376
LogReg,1,0.5,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.0042256210869120224,0.5333333333311111,0.9275362318773368,128,112,10,6,0.0283203125,0.029817708333333335,-0.001497395833333335
LogReg,1,0.5,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.0042256210869120224,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
LogReg,1,0.5,1.0,crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.0042256210869120224,0.8749999999931641,0.6473988439268937,112,16,61,67,0.0196044921875,0.00576171875,0.013842773437499999
LogReg,1,0.5,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6312376571708059,0.9841269841113631,0.6199999999938,62,1,38,155,0.039282226562499994,0.0013888888888888887,0.037893337673611104
LogReg,1,0.5,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6312376571708059,0.9953703703657623,0.9772727272682852,215,1,5,35,0.0095703125,0.00031828703703703706,0.009252025462962964
LogReg,1,0.5,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6312376571708059,0.949999999988125,0.5428571428532654,76,4,64,112,0.026928710937499996,0.0011718749999999997,0.025756835937499997
LogReg,1,0.5,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6312376571708059,0.9365079364930714,0.46825396825025195,59,4,67,126,0.0252685546875,0.0013888888888888887,0.023879665798611113
LogReg,1,0.5,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.6312376571708059,0.8281249999870605,0.38405797101170974,53,11,85,107,0.0283203125,0.005078125,0.0232421875
LogReg,1,0.5,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6312376571708059,0.9999999999772728,0.3697478991565567,44,0,75,137,0.039453125,0.0008522727272727272,0.03860085227272727
LogReg,1,0.5,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6312376571708059,0.9999999999910714,0.6473988439268937,112,0,61,83,0.0196044921875,0.0,0.0196044921875
LogReg,1,0.5,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.6459337029283909,0.0,0.0,0,0,100,156,0.039282226562499994,,
LogReg,1,0.5,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6459337029283909,0.9999999999935898,0.709090909087686,156,0,64,36,0.0095703125,0.0,0.0095703125
LogReg,1,0.5,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.6459337029283909,0.9999999999811321,0.40458015266866737,53,0,78,125,0.023046875,0.0,0.023046875
LogReg,1,0.5,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.6459337029283909,0.99999999995,0.15873015872889895,20,0,106,130,0.0252685546875,0.0,0.0252685546875
LogReg,1,0.5,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.6459337029283909,0.9999999995,0.014492753623083388,2,0,136,118,0.0283203125,0.0,0.0283203125
LogReg,1,0.5,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6459337029283909,0.0,0.0,0,0,119,137,0.039453125,,
LogReg,1,0.5,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.6459337029283909,0.9999999999880952,0.48554913294517027,84,0,89,83,0.0196044921875,0.0,0.0196044921875
LogReg,1,0.5,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.7579965873788014,0.9999999998888889,0.0899999999991,9,0,91,156,0.039282226562499994,0.0006944444444444445,0.03858778211805555
